year,nuts_id,nuts_year_spec,eu_trademark_applications
2006,UKJ45,2013,27.0
2006,UKJ46,2013,36.0
2006,UKK11,2013,57.0
2006,UKK12,2013,54.0
2006,UKK13,2013,68.0
2006,UKK14,2013,25.0
2006,UKK15,2013,45.0
2006,UKK21,2013,26.0
2006,UKK22,2013,31.0
2006,UKK23,2013,43.0
2006,UKK30,2013,17.0
2006,UKK41,2013,4.0
2006,UKK42,2013,6.0
2006,UKK43,2013,48.0
2006,UKL11,2013,1.0
2006,UKL12,2013,7.0
2006,UKL13,2013,7.0
2006,UKL14,2013,8.0
2006,UKL15,2013,9.0
2006,UKL16,2013,21.0
2006,UKL17,2013,16.0
2006,UKL18,2013,20.0
2006,UKL21,2013,23.0
2006,UKL22,2013,56.0
2006,UKL23,2013,13.0
2006,UKL24,2013,2.0
2006,UKM21,2013,11.0
2006,UKM22,2013,20.0
2006,UKM23,2013,3.0
2006,UKM24,2013,6.0
2006,UKM25,2013,95.0
2006,UKM26,2013,3.0
2006,UKM27,2013,4.0
2006,UKM28,2013,6.0
2006,UKM31,2013,3.0
2006,UKM32,2013,9.0
2006,UKM33,2013,5.0
2006,UKM34,2013,80.0
2006,UKM35,2013,21.0
2006,UKM36,2013,13.0
2006,UKM37,2013,6.0
2006,UKM38,2013,22.0
2006,UKM50,2013,14.0
2006,UKM61,2013,2.0
2006,UKM62,2013,3.0
2006,UKM63,2013,4.0
2006,UKM64,2013,
2006,UKM65,2013,
2006,UKM66,2013,4.0
2006,UKN01,2013,16.0
2006,UKN02,2013,28.0
2006,UKN03,2013,20.0
2006,UKN04,2013,9.0
2006,UKN05,2013,11.0
