nuts_id,nuts_year,year,value,variable,description,unit,nuts_name
UKJ3,2010,2012,63900.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Hampshire and Isle of Wight
UKJ3,2010,2013,58500.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Hampshire and Isle of Wight
UKJ3,2010,2014,62300.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Hampshire and Isle of Wight
UKJ3,2013,2015,66200.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Hampshire and Isle of Wight
UKJ3,2013,2016,63700.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Hampshire and Isle of Wight
UKJ3,2013,2017,64100.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Hampshire and Isle of Wight
UKJ3,2016,2018,63500.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Hampshire and Isle of Wight
UKG1,2013,2015,40300.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,"Herefordshire, Worcestershire and Warwickshire"
UKG1,2010,2014,41600.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,"Herefordshire, Worcestershire and Warwickshire"
UKG1,2010,2013,35200.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,"Herefordshire, Worcestershire and Warwickshire"
UKG1,2010,2012,32300.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,"Herefordshire, Worcestershire and Warwickshire"
UKG1,2016,2018,37700.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,"Herefordshire, Worcestershire and Warwickshire"
UKG1,2013,2016,42000.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,"Herefordshire, Worcestershire and Warwickshire"
UKG1,2013,2017,39100.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,"Herefordshire, Worcestershire and Warwickshire"
UKM6,2010,2014,6000.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Highlands and Islands
UKM6,2010,2013,7900.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Highlands and Islands
UKM6,2010,2012,8200.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Highlands and Islands
UKM6,2016,2018,6400.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Highlands and Islands
UKM6,2013,2017,8700.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Highlands and Islands
UKM6,2013,2015,7700.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Highlands and Islands
UKM6,2013,2016,6800.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Highlands and Islands
UKI1,2010,2012,90400.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Inner London
UKI1,2010,2014,112600.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Inner London
UKI1,2010,2013,101600.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Inner London
UKI4,2016,2018,98200.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Inner London - East
UKI4,2013,2016,77500.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Inner London - East
UKI4,2013,2015,76600.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Inner London - East
UKI4,2013,2017,86900.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Inner London - East
UKI3,2013,2017,41100.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Inner London - West
UKI3,2013,2015,33900.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Inner London - West
UKI3,2016,2018,43700.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Inner London - West
UKI3,2013,2016,40400.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Inner London - West
UKJ4,2013,2015,41500.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Kent
UKJ4,2013,2016,33800.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Kent
UKJ4,2013,2017,37700.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Kent
UKJ4,2010,2013,28600.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Kent
UKJ4,2010,2014,37800.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Kent
UKJ4,2016,2018,44800.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Kent
UKJ4,2010,2012,34500.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Kent
UKD4,2013,2015,26400.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Lancashire
UKD4,2013,2016,26000.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Lancashire
UKD4,2013,2017,27800.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Lancashire
UKD4,2016,2018,33200.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Lancashire
UKD4,2010,2012,29700.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Lancashire
UKD4,2010,2014,27600.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Lancashire
UKD4,2010,2013,30000.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Lancashire
UKF2,2010,2013,42100.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,"Leicestershire, Rutland and Northamptonshire"
UKF2,2013,2017,50600.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,"Leicestershire, Rutland and Northamptonshire"
UKF2,2010,2014,42900.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,"Leicestershire, Rutland and Northamptonshire"
UKF2,2013,2015,45100.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,"Leicestershire, Rutland and Northamptonshire"
UKF2,2010,2012,36300.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,"Leicestershire, Rutland and Northamptonshire"
UKF2,2016,2018,46600.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,"Leicestershire, Rutland and Northamptonshire"
UKF2,2013,2016,44000.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,"Leicestershire, Rutland and Northamptonshire"
UKF3,2010,2014,13500.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Lincolnshire
UKF3,2013,2015,12200.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Lincolnshire
UKF3,2013,2016,12600.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Lincolnshire
UKF3,2013,2017,14500.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Lincolnshire
UKF3,2010,2012,15200.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Lincolnshire
UKF3,2010,2013,9500.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Lincolnshire
UKF3,2016,2018,11800.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Lincolnshire
UKD7,2010,2014,27000.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Merseyside
UKD7,2010,2013,24300.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Merseyside
UKD7,2016,2018,32000.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Merseyside
UKD7,2013,2017,29200.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Merseyside
UKD7,2013,2015,35700.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Merseyside
UKD7,2010,2012,20800.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Merseyside
UKD7,2013,2016,29600.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Merseyside
UKM5,2013,2016,23500.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,North Eastern Scotland
UKM5,2013,2015,23600.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,North Eastern Scotland
UKM5,2010,2013,20900.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,North Eastern Scotland
UKM5,2013,2017,23500.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,North Eastern Scotland
UKM5,2010,2012,18600.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,North Eastern Scotland
UKM5,2016,2018,25700.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,North Eastern Scotland
UKM5,2010,2014,22300.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,North Eastern Scotland
UKE2,2010,2012,18100.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,North Yorkshire
UKE2,2010,2013,19600.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,North Yorkshire
UKE2,2016,2018,16200.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,North Yorkshire
UKE2,2013,2015,17500.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,North Yorkshire
UKE2,2013,2016,19200.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,North Yorkshire
UKE2,2013,2017,18800.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,North Yorkshire
UKE2,2010,2014,15800.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,North Yorkshire
UKC2,2013,2017,30600.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Northumberland and Tyne and Wear
UKC2,2016,2018,31000.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Northumberland and Tyne and Wear
UKC2,2010,2012,22700.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Northumberland and Tyne and Wear
UKC2,2010,2013,23300.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Northumberland and Tyne and Wear
UKC2,2010,2014,26700.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Northumberland and Tyne and Wear
UKC2,2013,2015,25500.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Northumberland and Tyne and Wear
UKC2,2013,2016,27900.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Northumberland and Tyne and Wear
UKI2,2010,2013,143200.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Outer London
UKI2,2010,2014,150400.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Outer London
UKI2,2010,2012,150100.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Outer London
UKI5,2013,2017,47600.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Outer London - East and North East
UKI5,2016,2018,52000.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Outer London - East and North East
UKI5,2013,2016,48100.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Outer London - East and North East
UKI5,2013,2015,43700.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Outer London - East and North East
UKI6,2013,2017,44600.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Outer London - South
UKI6,2013,2016,53400.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Outer London - South
UKI6,2013,2015,49800.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Outer London - South
UKI6,2016,2018,48000.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Outer London - South
UKI7,2013,2017,69700.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Outer London - West and North West
UKI7,2013,2015,70600.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Outer London - West and North West
UKI7,2016,2018,80300.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Outer London - West and North West
UKI7,2013,2016,76600.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Outer London - West and North West
UKG2,2013,2015,31100.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Shropshire and Staffordshire
UKG2,2013,2016,31100.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Shropshire and Staffordshire
UKG2,2016,2018,39900.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Shropshire and Staffordshire
UKG2,2010,2012,35200.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Shropshire and Staffordshire
UKG2,2010,2013,34100.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Shropshire and Staffordshire
UKG2,2010,2014,29400.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Shropshire and Staffordshire
UKG2,2013,2017,33500.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Shropshire and Staffordshire
UKM3,2013,2017,60500.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,South Western Scotland
UKM3,2010,2012,40700.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,South Western Scotland
UKM3,2010,2014,46100.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,South Western Scotland
UKM3,2010,2013,44700.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,South Western Scotland
UKM3,2013,2015,48500.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,South Western Scotland
UKM3,2013,2016,56900.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,South Western Scotland
UKE3,2010,2014,23300.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,South Yorkshire
UKE3,2010,2013,26400.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,South Yorkshire
UKE3,2010,2012,25800.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,South Yorkshire
UKE3,2013,2015,22200.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,South Yorkshire
UKE3,2013,2016,23900.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,South Yorkshire
UKE3,2013,2017,32800.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,South Yorkshire
UKE3,2016,2018,36200.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,South Yorkshire
UKM9,2016,2018,16800.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Southern Scotland
UKJ2,2013,2016,103100.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,"Surrey, East and West Sussex"
UKJ2,2010,2014,79800.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,"Surrey, East and West Sussex"
UKJ2,2010,2013,84900.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,"Surrey, East and West Sussex"
UKJ2,2013,2017,105200.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,"Surrey, East and West Sussex"
UKJ2,2016,2018,103700.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,"Surrey, East and West Sussex"
UKJ2,2010,2012,87500.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,"Surrey, East and West Sussex"
UKJ2,2013,2015,87700.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,"Surrey, East and West Sussex"
UKC1,2016,2018,20100.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Tees Valley and Durham
UKC1,2010,2014,20500.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Tees Valley and Durham
UKC1,2010,2012,17900.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Tees Valley and Durham
UKC1,2013,2015,21900.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Tees Valley and Durham
UKC1,2013,2016,25500.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Tees Valley and Durham
UKC1,2010,2013,19500.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Tees Valley and Durham
UKC1,2013,2017,21500.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,Tees Valley and Durham
UKM8,2016,2018,43000.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,West Central Scotland
UKG3,2013,2017,57800.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,West Midlands
UKG3,2010,2012,38300.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,West Midlands
UKG3,2010,2013,36000.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,West Midlands
UKG3,2010,2014,46800.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,West Midlands
UKG3,2016,2018,67800.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,West Midlands
UKG3,2013,2016,54200.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,West Midlands
UKG3,2013,2015,51600.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,West Midlands
UKL1,2016,2018,28600.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,West Wales and The Valleys
UKL1,2013,2015,27000.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,West Wales and The Valleys
UKL1,2013,2016,28100.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,West Wales and The Valleys
UKL1,2013,2017,31500.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,West Wales and The Valleys
UKL1,2010,2012,25000.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,West Wales and The Valleys
UKL1,2010,2013,25400.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,West Wales and The Valleys
UKL1,2010,2014,26600.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,West Wales and The Valleys
UKE4,2010,2014,41700.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,West Yorkshire
UKE4,2013,2016,51600.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,West Yorkshire
UKE4,2013,2015,44000.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,West Yorkshire
UKE4,2010,2012,41100.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,West Yorkshire
UKE4,2010,2013,44600.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,West Yorkshire
UKE4,2013,2017,45300.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,West Yorkshire
UKE4,2016,2018,50200.0,aps_econ_active_stem_profs_data,STEM professionals,Frequency,West Yorkshire
UKH2,2010,2012,41.7,aps_nvq4_education_data,STEM employee density,Percentage,Bedfordshire and Hertfordshire
UKH2,2013,2017,43.6,aps_nvq4_education_data,STEM employee density,Percentage,Bedfordshire and Hertfordshire
UKH2,2016,2018,44.8,aps_nvq4_education_data,STEM employee density,Percentage,Bedfordshire and Hertfordshire
UKH2,2013,2016,43.8,aps_nvq4_education_data,STEM employee density,Percentage,Bedfordshire and Hertfordshire
UKH2,2013,2015,43.5,aps_nvq4_education_data,STEM employee density,Percentage,Bedfordshire and Hertfordshire
UKH2,2010,2013,41.4,aps_nvq4_education_data,STEM employee density,Percentage,Bedfordshire and Hertfordshire
UKH2,2010,2014,43.5,aps_nvq4_education_data,STEM employee density,Percentage,Bedfordshire and Hertfordshire
UKJ1,2010,2014,49.3,aps_nvq4_education_data,STEM employee density,Percentage,"Berkshire, Buckinghamshire and Oxfordshire"
UKJ1,2013,2015,50.5,aps_nvq4_education_data,STEM employee density,Percentage,"Berkshire, Buckinghamshire and Oxfordshire"
UKJ1,2013,2016,51.1,aps_nvq4_education_data,STEM employee density,Percentage,"Berkshire, Buckinghamshire and Oxfordshire"
UKJ1,2013,2017,50.5,aps_nvq4_education_data,STEM employee density,Percentage,"Berkshire, Buckinghamshire and Oxfordshire"
UKJ1,2010,2013,47.0,aps_nvq4_education_data,STEM employee density,Percentage,"Berkshire, Buckinghamshire and Oxfordshire"
UKJ1,2010,2012,45.1,aps_nvq4_education_data,STEM employee density,Percentage,"Berkshire, Buckinghamshire and Oxfordshire"
UKJ1,2016,2018,51.9,aps_nvq4_education_data,STEM employee density,Percentage,"Berkshire, Buckinghamshire and Oxfordshire"
UKD6,2010,2012,38.8,aps_nvq4_education_data,STEM employee density,Percentage,Cheshire
UKD6,2010,2013,42.6,aps_nvq4_education_data,STEM employee density,Percentage,Cheshire
UKD6,2010,2014,42.0,aps_nvq4_education_data,STEM employee density,Percentage,Cheshire
UKD6,2013,2015,44.2,aps_nvq4_education_data,STEM employee density,Percentage,Cheshire
UKD6,2013,2016,44.1,aps_nvq4_education_data,STEM employee density,Percentage,Cheshire
UKD6,2013,2017,48.9,aps_nvq4_education_data,STEM employee density,Percentage,Cheshire
UKD6,2016,2018,47.4,aps_nvq4_education_data,STEM employee density,Percentage,Cheshire
UKK3,2016,2018,37.7,aps_nvq4_education_data,STEM employee density,Percentage,Cornwall and Isles of Scilly
UKK3,2010,2013,34.7,aps_nvq4_education_data,STEM employee density,Percentage,Cornwall and Isles of Scilly
UKK3,2013,2017,36.6,aps_nvq4_education_data,STEM employee density,Percentage,Cornwall and Isles of Scilly
UKK3,2013,2015,32.6,aps_nvq4_education_data,STEM employee density,Percentage,Cornwall and Isles of Scilly
UKK3,2010,2012,34.3,aps_nvq4_education_data,STEM employee density,Percentage,Cornwall and Isles of Scilly
UKK3,2013,2016,35.9,aps_nvq4_education_data,STEM employee density,Percentage,Cornwall and Isles of Scilly
UKK3,2010,2014,35.6,aps_nvq4_education_data,STEM employee density,Percentage,Cornwall and Isles of Scilly
UKD1,2013,2015,33.3,aps_nvq4_education_data,STEM employee density,Percentage,Cumbria
UKD1,2013,2016,34.2,aps_nvq4_education_data,STEM employee density,Percentage,Cumbria
UKD1,2013,2017,33.8,aps_nvq4_education_data,STEM employee density,Percentage,Cumbria
UKD1,2010,2013,34.2,aps_nvq4_education_data,STEM employee density,Percentage,Cumbria
UKD1,2010,2014,32.4,aps_nvq4_education_data,STEM employee density,Percentage,Cumbria
UKD1,2016,2018,34.5,aps_nvq4_education_data,STEM employee density,Percentage,Cumbria
UKD1,2010,2012,33.9,aps_nvq4_education_data,STEM employee density,Percentage,Cumbria
UKF1,2013,2017,35.8,aps_nvq4_education_data,STEM employee density,Percentage,Derbyshire and Nottinghamshire
UKF1,2010,2012,33.2,aps_nvq4_education_data,STEM employee density,Percentage,Derbyshire and Nottinghamshire
UKF1,2010,2013,33.5,aps_nvq4_education_data,STEM employee density,Percentage,Derbyshire and Nottinghamshire
UKF1,2010,2014,35.3,aps_nvq4_education_data,STEM employee density,Percentage,Derbyshire and Nottinghamshire
UKF1,2016,2018,37.8,aps_nvq4_education_data,STEM employee density,Percentage,Derbyshire and Nottinghamshire
UKF1,2013,2016,36.1,aps_nvq4_education_data,STEM employee density,Percentage,Derbyshire and Nottinghamshire
UKF1,2013,2015,37.9,aps_nvq4_education_data,STEM employee density,Percentage,Derbyshire and Nottinghamshire
UKK4,2010,2013,35.5,aps_nvq4_education_data,STEM employee density,Percentage,Devon
UKK4,2010,2012,35.3,aps_nvq4_education_data,STEM employee density,Percentage,Devon
UKK4,2016,2018,39.3,aps_nvq4_education_data,STEM employee density,Percentage,Devon
UKK4,2013,2015,39.3,aps_nvq4_education_data,STEM employee density,Percentage,Devon
UKK4,2013,2016,38.8,aps_nvq4_education_data,STEM employee density,Percentage,Devon
UKK4,2013,2017,40.1,aps_nvq4_education_data,STEM employee density,Percentage,Devon
UKK4,2010,2014,36.8,aps_nvq4_education_data,STEM employee density,Percentage,Devon
UKK2,2010,2012,34.0,aps_nvq4_education_data,STEM employee density,Percentage,Dorset and Somerset
UKK2,2013,2016,38.5,aps_nvq4_education_data,STEM employee density,Percentage,Dorset and Somerset
UKK2,2010,2014,36.6,aps_nvq4_education_data,STEM employee density,Percentage,Dorset and Somerset
UKK2,2016,2018,37.4,aps_nvq4_education_data,STEM employee density,Percentage,Dorset and Somerset
UKK2,2013,2015,38.2,aps_nvq4_education_data,STEM employee density,Percentage,Dorset and Somerset
UKK2,2013,2017,36.7,aps_nvq4_education_data,STEM employee density,Percentage,Dorset and Somerset
UKK2,2010,2013,33.7,aps_nvq4_education_data,STEM employee density,Percentage,Dorset and Somerset
UKH1,2016,2018,37.7,aps_nvq4_education_data,STEM employee density,Percentage,East Anglia
UKH1,2013,2016,37.2,aps_nvq4_education_data,STEM employee density,Percentage,East Anglia
UKH1,2013,2017,36.6,aps_nvq4_education_data,STEM employee density,Percentage,East Anglia
UKH1,2013,2015,35.9,aps_nvq4_education_data,STEM employee density,Percentage,East Anglia
UKH1,2010,2013,36.1,aps_nvq4_education_data,STEM employee density,Percentage,East Anglia
UKH1,2010,2014,35.3,aps_nvq4_education_data,STEM employee density,Percentage,East Anglia
UKH1,2010,2012,35.7,aps_nvq4_education_data,STEM employee density,Percentage,East Anglia
UKL2,2013,2015,43.6,aps_nvq4_education_data,STEM employee density,Percentage,East Wales
UKL2,2013,2016,44.4,aps_nvq4_education_data,STEM employee density,Percentage,East Wales
UKL2,2013,2017,45.5,aps_nvq4_education_data,STEM employee density,Percentage,East Wales
UKL2,2010,2014,43.1,aps_nvq4_education_data,STEM employee density,Percentage,East Wales
UKL2,2010,2013,40.2,aps_nvq4_education_data,STEM employee density,Percentage,East Wales
UKL2,2010,2012,39.3,aps_nvq4_education_data,STEM employee density,Percentage,East Wales
UKL2,2016,2018,45.2,aps_nvq4_education_data,STEM employee density,Percentage,East Wales
UKE1,2010,2014,30.4,aps_nvq4_education_data,STEM employee density,Percentage,East Yorkshire and Northern Lincolnshire
UKE1,2010,2013,29.0,aps_nvq4_education_data,STEM employee density,Percentage,East Yorkshire and Northern Lincolnshire
UKE1,2010,2012,29.3,aps_nvq4_education_data,STEM employee density,Percentage,East Yorkshire and Northern Lincolnshire
UKE1,2013,2015,31.5,aps_nvq4_education_data,STEM employee density,Percentage,East Yorkshire and Northern Lincolnshire
UKE1,2016,2018,29.8,aps_nvq4_education_data,STEM employee density,Percentage,East Yorkshire and Northern Lincolnshire
UKE1,2013,2016,33.8,aps_nvq4_education_data,STEM employee density,Percentage,East Yorkshire and Northern Lincolnshire
UKE1,2013,2017,32.6,aps_nvq4_education_data,STEM employee density,Percentage,East Yorkshire and Northern Lincolnshire
UKM7,2016,2018,51.6,aps_nvq4_education_data,STEM employee density,Percentage,Eastern Scotland
UKM2,2010,2013,46.4,aps_nvq4_education_data,STEM employee density,Percentage,Eastern Scotland
UKM2,2010,2012,46.7,aps_nvq4_education_data,STEM employee density,Percentage,Eastern Scotland
UKM2,2013,2017,50.1,aps_nvq4_education_data,STEM employee density,Percentage,Eastern Scotland
UKM2,2013,2016,51.6,aps_nvq4_education_data,STEM employee density,Percentage,Eastern Scotland
UKM2,2013,2015,49.7,aps_nvq4_education_data,STEM employee density,Percentage,Eastern Scotland
UKM2,2010,2014,48.9,aps_nvq4_education_data,STEM employee density,Percentage,Eastern Scotland
UKH3,2013,2017,33.2,aps_nvq4_education_data,STEM employee density,Percentage,Essex
UKH3,2010,2013,30.7,aps_nvq4_education_data,STEM employee density,Percentage,Essex
UKH3,2010,2014,29.3,aps_nvq4_education_data,STEM employee density,Percentage,Essex
UKH3,2013,2015,31.4,aps_nvq4_education_data,STEM employee density,Percentage,Essex
UKH3,2013,2016,34.4,aps_nvq4_education_data,STEM employee density,Percentage,Essex
UKH3,2016,2018,33.5,aps_nvq4_education_data,STEM employee density,Percentage,Essex
UKH3,2010,2012,29.9,aps_nvq4_education_data,STEM employee density,Percentage,Essex
UKK1,2013,2015,44.0,aps_nvq4_education_data,STEM employee density,Percentage,"Gloucestershire, Wiltshire and Bristol/Bath area"
UKK1,2016,2018,46.1,aps_nvq4_education_data,STEM employee density,Percentage,"Gloucestershire, Wiltshire and Bristol/Bath area"
UKK1,2013,2016,44.7,aps_nvq4_education_data,STEM employee density,Percentage,"Gloucestershire, Wiltshire and Bristol/Bath area"
UKK1,2013,2017,47.3,aps_nvq4_education_data,STEM employee density,Percentage,"Gloucestershire, Wiltshire and Bristol/Bath area"
UKK1,2010,2012,40.6,aps_nvq4_education_data,STEM employee density,Percentage,"Gloucestershire, Wiltshire and Bristol/Bath area"
UKK1,2010,2013,40.0,aps_nvq4_education_data,STEM employee density,Percentage,"Gloucestershire, Wiltshire and Bristol/Bath area"
UKK1,2010,2014,42.8,aps_nvq4_education_data,STEM employee density,Percentage,"Gloucestershire, Wiltshire and Bristol/Bath area"
UKD3,2013,2015,38.6,aps_nvq4_education_data,STEM employee density,Percentage,Greater Manchester
UKD3,2010,2012,36.1,aps_nvq4_education_data,STEM employee density,Percentage,Greater Manchester
UKD3,2010,2013,36.8,aps_nvq4_education_data,STEM employee density,Percentage,Greater Manchester
UKD3,2010,2014,37.2,aps_nvq4_education_data,STEM employee density,Percentage,Greater Manchester
UKD3,2016,2018,40.8,aps_nvq4_education_data,STEM employee density,Percentage,Greater Manchester
