lep_id,lep_year,year,value,variable,description,unit,lep_name
E37000040,2017,2013,31.9,aps_nvq4_education_data,Economically active in professionals,Percentage,Sheffield City Region
E37000040,2017,2014,31.7,aps_nvq4_education_data,Economically active in professionals,Percentage,Sheffield City Region
E37000040,2017,2015,32.4,aps_nvq4_education_data,Economically active in professionals,Percentage,Sheffield City Region
E37000040,2017,2016,35.0,aps_nvq4_education_data,Economically active in professionals,Percentage,Sheffield City Region
E37000040,2017,2017,36.6,aps_nvq4_education_data,Economically active in professionals,Percentage,Sheffield City Region
E37000040,2017,2018,37.2,aps_nvq4_education_data,Economically active in professionals,Percentage,Sheffield City Region
E37000029,2017,2013,34.7,aps_nvq4_education_data,Economically active in professionals,Percentage,Solent
E37000029,2017,2014,38.5,aps_nvq4_education_data,Economically active in professionals,Percentage,Solent
E37000029,2017,2015,34.7,aps_nvq4_education_data,Economically active in professionals,Percentage,Solent
E37000029,2017,2016,37.3,aps_nvq4_education_data,Economically active in professionals,Percentage,Solent
E37000029,2017,2017,36.9,aps_nvq4_education_data,Economically active in professionals,Percentage,Solent
E37000029,2017,2018,37.8,aps_nvq4_education_data,Economically active in professionals,Percentage,Solent
E37000030,2017,2013,33.4,aps_nvq4_education_data,Economically active in professionals,Percentage,South East
E37000030,2017,2014,33.4,aps_nvq4_education_data,Economically active in professionals,Percentage,South East
E37000030,2017,2015,33.9,aps_nvq4_education_data,Economically active in professionals,Percentage,South East
E37000030,2017,2016,37.0,aps_nvq4_education_data,Economically active in professionals,Percentage,South East
E37000030,2017,2017,35.2,aps_nvq4_education_data,Economically active in professionals,Percentage,South East
E37000030,2017,2018,36.1,aps_nvq4_education_data,Economically active in professionals,Percentage,South East
E37000041,2017,2013,37.0,aps_nvq4_education_data,Economically active in professionals,Percentage,South East Midlands
E37000041,2017,2014,36.7,aps_nvq4_education_data,Economically active in professionals,Percentage,South East Midlands
E37000041,2017,2015,37.6,aps_nvq4_education_data,Economically active in professionals,Percentage,South East Midlands
E37000041,2017,2016,38.9,aps_nvq4_education_data,Economically active in professionals,Percentage,South East Midlands
E37000041,2017,2017,39.9,aps_nvq4_education_data,Economically active in professionals,Percentage,South East Midlands
E37000041,2017,2018,40.5,aps_nvq4_education_data,Economically active in professionals,Percentage,South East Midlands
E37000032,2017,2013,30.0,aps_nvq4_education_data,Economically active in professionals,Percentage,Stoke-on-Trent and Staffordshire
E37000032,2017,2014,30.4,aps_nvq4_education_data,Economically active in professionals,Percentage,Stoke-on-Trent and Staffordshire
E37000032,2017,2015,32.6,aps_nvq4_education_data,Economically active in professionals,Percentage,Stoke-on-Trent and Staffordshire
E37000032,2017,2016,33.2,aps_nvq4_education_data,Economically active in professionals,Percentage,Stoke-on-Trent and Staffordshire
E37000032,2017,2017,33.5,aps_nvq4_education_data,Economically active in professionals,Percentage,Stoke-on-Trent and Staffordshire
E37000032,2017,2018,35.3,aps_nvq4_education_data,Economically active in professionals,Percentage,Stoke-on-Trent and Staffordshire
E37000033,2017,2013,38.3,aps_nvq4_education_data,Economically active in professionals,Percentage,Swindon and Wiltshire
E37000033,2017,2014,39.4,aps_nvq4_education_data,Economically active in professionals,Percentage,Swindon and Wiltshire
E37000033,2017,2015,37.7,aps_nvq4_education_data,Economically active in professionals,Percentage,Swindon and Wiltshire
E37000033,2017,2016,43.3,aps_nvq4_education_data,Economically active in professionals,Percentage,Swindon and Wiltshire
E37000033,2017,2017,42.6,aps_nvq4_education_data,Economically active in professionals,Percentage,Swindon and Wiltshire
E37000033,2017,2018,40.5,aps_nvq4_education_data,Economically active in professionals,Percentage,Swindon and Wiltshire
E37000034,2017,2013,31.6,aps_nvq4_education_data,Economically active in professionals,Percentage,Tees Valley
E37000034,2017,2014,32.5,aps_nvq4_education_data,Economically active in professionals,Percentage,Tees Valley
E37000034,2017,2015,35.1,aps_nvq4_education_data,Economically active in professionals,Percentage,Tees Valley
E37000034,2017,2016,35.8,aps_nvq4_education_data,Economically active in professionals,Percentage,Tees Valley
E37000034,2017,2017,35.1,aps_nvq4_education_data,Economically active in professionals,Percentage,Tees Valley
E37000034,2017,2018,35.9,aps_nvq4_education_data,Economically active in professionals,Percentage,Tees Valley
E37000035,2017,2013,47.0,aps_nvq4_education_data,Economically active in professionals,Percentage,Thames Valley Berkshire
E37000035,2017,2014,49.2,aps_nvq4_education_data,Economically active in professionals,Percentage,Thames Valley Berkshire
E37000035,2017,2015,48.8,aps_nvq4_education_data,Economically active in professionals,Percentage,Thames Valley Berkshire
E37000035,2017,2016,51.5,aps_nvq4_education_data,Economically active in professionals,Percentage,Thames Valley Berkshire
E37000035,2017,2017,50.4,aps_nvq4_education_data,Economically active in professionals,Percentage,Thames Valley Berkshire
E37000035,2017,2018,53.0,aps_nvq4_education_data,Economically active in professionals,Percentage,Thames Valley Berkshire
E37000036,2017,2013,32.9,aps_nvq4_education_data,Economically active in professionals,Percentage,The Marches
E37000036,2017,2014,34.1,aps_nvq4_education_data,Economically active in professionals,Percentage,The Marches
E37000036,2017,2015,34.6,aps_nvq4_education_data,Economically active in professionals,Percentage,The Marches
E37000036,2017,2016,33.6,aps_nvq4_education_data,Economically active in professionals,Percentage,The Marches
E37000036,2017,2017,34.6,aps_nvq4_education_data,Economically active in professionals,Percentage,The Marches
E37000036,2017,2018,37.3,aps_nvq4_education_data,Economically active in professionals,Percentage,The Marches
E37000037,2017,2013,42.1,aps_nvq4_education_data,Economically active in professionals,Percentage,West of England
E37000037,2017,2014,44.7,aps_nvq4_education_data,Economically active in professionals,Percentage,West of England
E37000037,2017,2015,47.9,aps_nvq4_education_data,Economically active in professionals,Percentage,West of England
E37000037,2017,2016,48.2,aps_nvq4_education_data,Economically active in professionals,Percentage,West of England
E37000037,2017,2017,52.9,aps_nvq4_education_data,Economically active in professionals,Percentage,West of England
E37000037,2017,2018,51.3,aps_nvq4_education_data,Economically active in professionals,Percentage,West of England
E37000038,2017,2013,38.5,aps_nvq4_education_data,Economically active in professionals,Percentage,Worcestershire
E37000038,2017,2014,39.3,aps_nvq4_education_data,Economically active in professionals,Percentage,Worcestershire
E37000038,2017,2015,40.6,aps_nvq4_education_data,Economically active in professionals,Percentage,Worcestershire
E37000038,2017,2016,43.3,aps_nvq4_education_data,Economically active in professionals,Percentage,Worcestershire
E37000038,2017,2017,39.4,aps_nvq4_education_data,Economically active in professionals,Percentage,Worcestershire
E37000038,2017,2018,38.8,aps_nvq4_education_data,Economically active in professionals,Percentage,Worcestershire
E37000039,2017,2013,40.3,aps_nvq4_education_data,Economically active in professionals,Percentage,"York, North Yorkshire and East Riding"
E37000039,2017,2014,40.4,aps_nvq4_education_data,Economically active in professionals,Percentage,"York, North Yorkshire and East Riding"
E37000039,2017,2015,40.3,aps_nvq4_education_data,Economically active in professionals,Percentage,"York, North Yorkshire and East Riding"
E37000039,2017,2016,40.0,aps_nvq4_education_data,Economically active in professionals,Percentage,"York, North Yorkshire and East Riding"
E37000039,2017,2017,41.1,aps_nvq4_education_data,Economically active in professionals,Percentage,"York, North Yorkshire and East Riding"
E37000039,2017,2018,42.9,aps_nvq4_education_data,Economically active in professionals,Percentage,"York, North Yorkshire and East Riding"
E37000001,2017,2013,2.7,aps_econ_active_stem_density_data,STEM employee density,Percentage,Black Country
E37000001,2017,2014,3.2,aps_econ_active_stem_density_data,STEM employee density,Percentage,Black Country
E37000001,2017,2015,3.5,aps_econ_active_stem_density_data,STEM employee density,Percentage,Black Country
E37000001,2017,2016,3.4,aps_econ_active_stem_density_data,STEM employee density,Percentage,Black Country
E37000001,2017,2017,3.2,aps_econ_active_stem_density_data,STEM employee density,Percentage,Black Country
E37000001,2017,2018,3.6,aps_econ_active_stem_density_data,STEM employee density,Percentage,Black Country
E37000002,2017,2013,6.7,aps_econ_active_stem_density_data,STEM employee density,Percentage,Buckinghamshire Thames Valley
E37000002,2017,2014,7.8,aps_econ_active_stem_density_data,STEM employee density,Percentage,Buckinghamshire Thames Valley
E37000002,2017,2015,6.6,aps_econ_active_stem_density_data,STEM employee density,Percentage,Buckinghamshire Thames Valley
E37000002,2017,2016,6.5,aps_econ_active_stem_density_data,STEM employee density,Percentage,Buckinghamshire Thames Valley
E37000002,2017,2017,6.9,aps_econ_active_stem_density_data,STEM employee density,Percentage,Buckinghamshire Thames Valley
E37000002,2017,2018,6.4,aps_econ_active_stem_density_data,STEM employee density,Percentage,Buckinghamshire Thames Valley
E37000003,2017,2013,7.2,aps_econ_active_stem_density_data,STEM employee density,Percentage,Cheshire and Warrington
E37000003,2017,2014,7.3,aps_econ_active_stem_density_data,STEM employee density,Percentage,Cheshire and Warrington
E37000003,2017,2015,6.2,aps_econ_active_stem_density_data,STEM employee density,Percentage,Cheshire and Warrington
E37000003,2017,2016,5.9,aps_econ_active_stem_density_data,STEM employee density,Percentage,Cheshire and Warrington
E37000003,2017,2017,6.5,aps_econ_active_stem_density_data,STEM employee density,Percentage,Cheshire and Warrington
E37000003,2017,2018,7.0,aps_econ_active_stem_density_data,STEM employee density,Percentage,Cheshire and Warrington
E37000004,2017,2013,5.8,aps_econ_active_stem_density_data,STEM employee density,Percentage,Coast to Capital
E37000004,2017,2014,5.6,aps_econ_active_stem_density_data,STEM employee density,Percentage,Coast to Capital
E37000004,2017,2015,5.7,aps_econ_active_stem_density_data,STEM employee density,Percentage,Coast to Capital
E37000004,2017,2016,6.8,aps_econ_active_stem_density_data,STEM employee density,Percentage,Coast to Capital
E37000004,2017,2017,6.6,aps_econ_active_stem_density_data,STEM employee density,Percentage,Coast to Capital
E37000004,2017,2018,7.3,aps_econ_active_stem_density_data,STEM employee density,Percentage,Coast to Capital
E37000005,2017,2013,2.6,aps_econ_active_stem_density_data,STEM employee density,Percentage,Cornwall and Isles of Scilly
E37000005,2017,2014,4.0,aps_econ_active_stem_density_data,STEM employee density,Percentage,Cornwall and Isles of Scilly
E37000005,2017,2015,2.6,aps_econ_active_stem_density_data,STEM employee density,Percentage,Cornwall and Isles of Scilly
E37000005,2017,2016,3.8,aps_econ_active_stem_density_data,STEM employee density,Percentage,Cornwall and Isles of Scilly
E37000005,2017,2017,2.5,aps_econ_active_stem_density_data,STEM employee density,Percentage,Cornwall and Isles of Scilly
E37000005,2017,2018,4.3,aps_econ_active_stem_density_data,STEM employee density,Percentage,Cornwall and Isles of Scilly
E37000006,2017,2013,5.5,aps_econ_active_stem_density_data,STEM employee density,Percentage,Coventry and Warwickshire
E37000006,2017,2014,6.7,aps_econ_active_stem_density_data,STEM employee density,Percentage,Coventry and Warwickshire
E37000006,2017,2015,7.6,aps_econ_active_stem_density_data,STEM employee density,Percentage,Coventry and Warwickshire
E37000006,2017,2016,7.1,aps_econ_active_stem_density_data,STEM employee density,Percentage,Coventry and Warwickshire
E37000006,2017,2017,6.6,aps_econ_active_stem_density_data,STEM employee density,Percentage,Coventry and Warwickshire
E37000006,2017,2018,7.0,aps_econ_active_stem_density_data,STEM employee density,Percentage,Coventry and Warwickshire
E37000007,2017,2013,4.0,aps_econ_active_stem_density_data,STEM employee density,Percentage,Cumbria
E37000007,2017,2014,3.6,aps_econ_active_stem_density_data,STEM employee density,Percentage,Cumbria
E37000007,2017,2015,3.3,aps_econ_active_stem_density_data,STEM employee density,Percentage,Cumbria
E37000007,2017,2016,4.3,aps_econ_active_stem_density_data,STEM employee density,Percentage,Cumbria
E37000007,2017,2017,4.3,aps_econ_active_stem_density_data,STEM employee density,Percentage,Cumbria
E37000007,2017,2018,4.2,aps_econ_active_stem_density_data,STEM employee density,Percentage,Cumbria
E37000008,2017,2013,4.8,aps_econ_active_stem_density_data,STEM employee density,Percentage,"Derby, Derbyshire, Nottingham and Nottinghamshire"
E37000008,2017,2014,4.9,aps_econ_active_stem_density_data,STEM employee density,Percentage,"Derby, Derbyshire, Nottingham and Nottinghamshire"
E37000008,2017,2015,6.2,aps_econ_active_stem_density_data,STEM employee density,Percentage,"Derby, Derbyshire, Nottingham and Nottinghamshire"
E37000008,2017,2016,4.8,aps_econ_active_stem_density_data,STEM employee density,Percentage,"Derby, Derbyshire, Nottingham and Nottinghamshire"
E37000008,2017,2017,4.8,aps_econ_active_stem_density_data,STEM employee density,Percentage,"Derby, Derbyshire, Nottingham and Nottinghamshire"
E37000008,2017,2018,4.8,aps_econ_active_stem_density_data,STEM employee density,Percentage,"Derby, Derbyshire, Nottingham and Nottinghamshire"
E37000009,2017,2013,5.3,aps_econ_active_stem_density_data,STEM employee density,Percentage,Dorset
E37000009,2017,2014,4.8,aps_econ_active_stem_density_data,STEM employee density,Percentage,Dorset
E37000009,2017,2015,5.0,aps_econ_active_stem_density_data,STEM employee density,Percentage,Dorset
E37000009,2017,2016,4.9,aps_econ_active_stem_density_data,STEM employee density,Percentage,Dorset
E37000009,2017,2017,3.7,aps_econ_active_stem_density_data,STEM employee density,Percentage,Dorset
E37000009,2017,2018,4.7,aps_econ_active_stem_density_data,STEM employee density,Percentage,Dorset
E37000010,2017,2013,8.2,aps_econ_active_stem_density_data,STEM employee density,Percentage,Enterprise M3
E37000010,2017,2014,7.4,aps_econ_active_stem_density_data,STEM employee density,Percentage,Enterprise M3
E37000010,2017,2015,9.1,aps_econ_active_stem_density_data,STEM employee density,Percentage,Enterprise M3
E37000010,2017,2016,9.5,aps_econ_active_stem_density_data,STEM employee density,Percentage,Enterprise M3
E37000010,2017,2017,8.6,aps_econ_active_stem_density_data,STEM employee density,Percentage,Enterprise M3
E37000010,2017,2018,8.0,aps_econ_active_stem_density_data,STEM employee density,Percentage,Enterprise M3
E37000011,2017,2013,5.1,aps_econ_active_stem_density_data,STEM employee density,Percentage,Gloucestershire
E37000011,2017,2014,7.3,aps_econ_active_stem_density_data,STEM employee density,Percentage,Gloucestershire
E37000011,2017,2015,6.1,aps_econ_active_stem_density_data,STEM employee density,Percentage,Gloucestershire
E37000011,2017,2016,6.7,aps_econ_active_stem_density_data,STEM employee density,Percentage,Gloucestershire
E37000011,2017,2017,7.0,aps_econ_active_stem_density_data,STEM employee density,Percentage,Gloucestershire
E37000011,2017,2018,6.1,aps_econ_active_stem_density_data,STEM employee density,Percentage,Gloucestershire
E37000012,2017,2013,4.2,aps_econ_active_stem_density_data,STEM employee density,Percentage,Greater Birmingham and Solihull
E37000012,2017,2014,4.7,aps_econ_active_stem_density_data,STEM employee density,Percentage,Greater Birmingham and Solihull
E37000012,2017,2015,4.9,aps_econ_active_stem_density_data,STEM employee density,Percentage,Greater Birmingham and Solihull
E37000012,2017,2016,4.9,aps_econ_active_stem_density_data,STEM employee density,Percentage,Greater Birmingham and Solihull
E37000012,2017,2017,4.4,aps_econ_active_stem_density_data,STEM employee density,Percentage,Greater Birmingham and Solihull
E37000012,2017,2018,5.7,aps_econ_active_stem_density_data,STEM employee density,Percentage,Greater Birmingham and Solihull
E37000042,2017,2013,7.2,aps_econ_active_stem_density_data,STEM employee density,Percentage,Greater Cambridge and Greater Peterborough
E37000042,2017,2014,6.6,aps_econ_active_stem_density_data,STEM employee density,Percentage,Greater Cambridge and Greater Peterborough
E37000042,2017,2015,7.5,aps_econ_active_stem_density_data,STEM employee density,Percentage,Greater Cambridge and Greater Peterborough
E37000042,2017,2016,7.7,aps_econ_active_stem_density_data,STEM employee density,Percentage,Greater Cambridge and Greater Peterborough
E37000042,2017,2017,6.8,aps_econ_active_stem_density_data,STEM employee density,Percentage,Greater Cambridge and Greater Peterborough
E37000042,2017,2018,7.8,aps_econ_active_stem_density_data,STEM employee density,Percentage,Greater Cambridge and Greater Peterborough
E37000014,2017,2013,3.0,aps_econ_active_stem_density_data,STEM employee density,Percentage,Greater Lincolnshire
E37000014,2017,2014,3.6,aps_econ_active_stem_density_data,STEM employee density,Percentage,Greater Lincolnshire
E37000014,2017,2015,3.4,aps_econ_active_stem_density_data,STEM employee density,Percentage,Greater Lincolnshire
E37000014,2017,2016,3.6,aps_econ_active_stem_density_data,STEM employee density,Percentage,Greater Lincolnshire
E37000014,2017,2017,3.8,aps_econ_active_stem_density_data,STEM employee density,Percentage,Greater Lincolnshire
E37000014,2017,2018,3.1,aps_econ_active_stem_density_data,STEM employee density,Percentage,Greater Lincolnshire
E37000015,2017,2013,4.6,aps_econ_active_stem_density_data,STEM employee density,Percentage,Greater Manchester
E37000015,2017,2014,4.8,aps_econ_active_stem_density_data,STEM employee density,Percentage,Greater Manchester
E37000015,2017,2015,5.2,aps_econ_active_stem_density_data,STEM employee density,Percentage,Greater Manchester
E37000015,2017,2016,4.9,aps_econ_active_stem_density_data,STEM employee density,Percentage,Greater Manchester
E37000015,2017,2017,4.5,aps_econ_active_stem_density_data,STEM employee density,Percentage,Greater Manchester
E37000015,2017,2018,4.9,aps_econ_active_stem_density_data,STEM employee density,Percentage,Greater Manchester
E37000016,2017,2013,3.2,aps_econ_active_stem_density_data,STEM employee density,Percentage,Heart of the South West
E37000016,2017,2014,4.3,aps_econ_active_stem_density_data,STEM employee density,Percentage,Heart of the South West
E37000016,2017,2015,4.5,aps_econ_active_stem_density_data,STEM employee density,Percentage,Heart of the South West
E37000016,2017,2016,3.5,aps_econ_active_stem_density_data,STEM employee density,Percentage,Heart of the South West
E37000016,2017,2017,4.0,aps_econ_active_stem_density_data,STEM employee density,Percentage,Heart of the South West
E37000016,2017,2018,4.5,aps_econ_active_stem_density_data,STEM employee density,Percentage,Heart of the South West
E37000017,2017,2013,7.0,aps_econ_active_stem_density_data,STEM employee density,Percentage,Hertfordshire
E37000017,2017,2014,7.0,aps_econ_active_stem_density_data,STEM employee density,Percentage,Hertfordshire
E37000017,2017,2015,5.8,aps_econ_active_stem_density_data,STEM employee density,Percentage,Hertfordshire
E37000017,2017,2016,6.9,aps_econ_active_stem_density_data,STEM employee density,Percentage,Hertfordshire
E37000017,2017,2017,6.6,aps_econ_active_stem_density_data,STEM employee density,Percentage,Hertfordshire
E37000017,2017,2018,6.2,aps_econ_active_stem_density_data,STEM employee density,Percentage,Hertfordshire
E37000018,2017,2013,3.5,aps_econ_active_stem_density_data,STEM employee density,Percentage,Humber
E37000018,2017,2014,3.1,aps_econ_active_stem_density_data,STEM employee density,Percentage,Humber
E37000018,2017,2015,3.5,aps_econ_active_stem_density_data,STEM employee density,Percentage,Humber
E37000018,2017,2016,3.7,aps_econ_active_stem_density_data,STEM employee density,Percentage,Humber
E37000018,2017,2017,3.5,aps_econ_active_stem_density_data,STEM employee density,Percentage,Humber
E37000018,2017,2018,3.9,aps_econ_active_stem_density_data,STEM employee density,Percentage,Humber
E37000019,2017,2013,4.6,aps_econ_active_stem_density_data,STEM employee density,Percentage,Lancashire
E37000019,2017,2014,4.3,aps_econ_active_stem_density_data,STEM employee density,Percentage,Lancashire
E37000019,2017,2015,3.9,aps_econ_active_stem_density_data,STEM employee density,Percentage,Lancashire
E37000019,2017,2016,3.7,aps_econ_active_stem_density_data,STEM employee density,Percentage,Lancashire
E37000019,2017,2017,3.9,aps_econ_active_stem_density_data,STEM employee density,Percentage,Lancashire
E37000019,2017,2018,4.8,aps_econ_active_stem_density_data,STEM employee density,Percentage,Lancashire
E37000020,2017,2013,4.5,aps_econ_active_stem_density_data,STEM employee density,Percentage,Leeds City Region
E37000020,2017,2014,4.1,aps_econ_active_stem_density_data,STEM employee density,Percentage,Leeds City Region
E37000020,2017,2015,4.3,aps_econ_active_stem_density_data,STEM employee density,Percentage,Leeds City Region
E37000020,2017,2016,4.8,aps_econ_active_stem_density_data,STEM employee density,Percentage,Leeds City Region
E37000020,2017,2017,4.4,aps_econ_active_stem_density_data,STEM employee density,Percentage,Leeds City Region
E37000020,2017,2018,4.4,aps_econ_active_stem_density_data,STEM employee density,Percentage,Leeds City Region
E37000021,2017,2013,6.1,aps_econ_active_stem_density_data,STEM employee density,Percentage,Leicester and Leicestershire
E37000021,2017,2014,5.2,aps_econ_active_stem_density_data,STEM employee density,Percentage,Leicester and Leicestershire
E37000021,2017,2015,6.0,aps_econ_active_stem_density_data,STEM employee density,Percentage,Leicester and Leicestershire
E37000021,2017,2016,5.0,aps_econ_active_stem_density_data,STEM employee density,Percentage,Leicester and Leicestershire
E37000021,2017,2017,5.3,aps_econ_active_stem_density_data,STEM employee density,Percentage,Leicester and Leicestershire
E37000021,2017,2018,4.6,aps_econ_active_stem_density_data,STEM employee density,Percentage,Leicester and Leicestershire
E37000022,2017,2013,3.7,aps_econ_active_stem_density_data,STEM employee density,Percentage,Liverpool City Region
E37000022,2017,2014,4.2,aps_econ_active_stem_density_data,STEM employee density,Percentage,Liverpool City Region
E37000022,2017,2015,5.3,aps_econ_active_stem_density_data,STEM employee density,Percentage,Liverpool City Region
E37000022,2017,2016,4.3,aps_econ_active_stem_density_data,STEM employee density,Percentage,Liverpool City Region
E37000022,2017,2017,4.2,aps_econ_active_stem_density_data,STEM employee density,Percentage,Liverpool City Region
E37000022,2017,2018,4.5,aps_econ_active_stem_density_data,STEM employee density,Percentage,Liverpool City Region
E37000023,2017,2013,6.0,aps_econ_active_stem_density_data,STEM employee density,Percentage,London
E37000023,2017,2014,6.2,aps_econ_active_stem_density_data,STEM employee density,Percentage,London
E37000023,2017,2015,6.2,aps_econ_active_stem_density_data,STEM employee density,Percentage,London
E37000023,2017,2016,6.6,aps_econ_active_stem_density_data,STEM employee density,Percentage,London
E37000023,2017,2017,6.4,aps_econ_active_stem_density_data,STEM employee density,Percentage,London
E37000023,2017,2018,7.0,aps_econ_active_stem_density_data,STEM employee density,Percentage,London
E37000024,2017,2013,4.0,aps_econ_active_stem_density_data,STEM employee density,Percentage,New Anglia
E37000024,2017,2014,4.3,aps_econ_active_stem_density_data,STEM employee density,Percentage,New Anglia
E37000024,2017,2015,4.2,aps_econ_active_stem_density_data,STEM employee density,Percentage,New Anglia
E37000024,2017,2016,5.1,aps_econ_active_stem_density_data,STEM employee density,Percentage,New Anglia
E37000024,2017,2017,4.7,aps_econ_active_stem_density_data,STEM employee density,Percentage,New Anglia
E37000024,2017,2018,4.5,aps_econ_active_stem_density_data,STEM employee density,Percentage,New Anglia
E37000025,2017,2013,3.6,aps_econ_active_stem_density_data,STEM employee density,Percentage,North East
E37000025,2017,2014,4.2,aps_econ_active_stem_density_data,STEM employee density,Percentage,North East
E37000025,2017,2015,4.1,aps_econ_active_stem_density_data,STEM employee density,Percentage,North East
E37000025,2017,2016,4.4,aps_econ_active_stem_density_data,STEM employee density,Percentage,North East
E37000025,2017,2017,4.4,aps_econ_active_stem_density_data,STEM employee density,Percentage,North East
E37000025,2017,2018,4.3,aps_econ_active_stem_density_data,STEM employee density,Percentage,North East
E37000027,2017,2013,8.8,aps_econ_active_stem_density_data,STEM employee density,Percentage,Oxfordshire
E37000027,2017,2014,10.6,aps_econ_active_stem_density_data,STEM employee density,Percentage,Oxfordshire
E37000027,2017,2015,11.7,aps_econ_active_stem_density_data,STEM employee density,Percentage,Oxfordshire
E37000027,2017,2016,10.5,aps_econ_active_stem_density_data,STEM employee density,Percentage,Oxfordshire
E37000027,2017,2017,6.9,aps_econ_active_stem_density_data,STEM employee density,Percentage,Oxfordshire
E37000027,2017,2018,9.9,aps_econ_active_stem_density_data,STEM employee density,Percentage,Oxfordshire
E37000040,2017,2013,4.1,aps_econ_active_stem_density_data,STEM employee density,Percentage,Sheffield City Region
E37000040,2017,2014,3.9,aps_econ_active_stem_density_data,STEM employee density,Percentage,Sheffield City Region
E37000040,2017,2015,3.9,aps_econ_active_stem_density_data,STEM employee density,Percentage,Sheffield City Region
E37000040,2017,2016,4.0,aps_econ_active_stem_density_data,STEM employee density,Percentage,Sheffield City Region
E37000040,2017,2017,4.9,aps_econ_active_stem_density_data,STEM employee density,Percentage,Sheffield City Region
E37000040,2017,2018,5.3,aps_econ_active_stem_density_data,STEM employee density,Percentage,Sheffield City Region
E37000029,2017,2013,5.4,aps_econ_active_stem_density_data,STEM employee density,Percentage,Solent
E37000029,2017,2014,6.0,aps_econ_active_stem_density_data,STEM employee density,Percentage,Solent
E37000029,2017,2015,5.4,aps_econ_active_stem_density_data,STEM employee density,Percentage,Solent
E37000029,2017,2016,5.5,aps_econ_active_stem_density_data,STEM employee density,Percentage,Solent
E37000029,2017,2017,6.2,aps_econ_active_stem_density_data,STEM employee density,Percentage,Solent
E37000029,2017,2018,6.0,aps_econ_active_stem_density_data,STEM employee density,Percentage,Solent
E37000030,2017,2013,4.3,aps_econ_active_stem_density_data,STEM employee density,Percentage,South East
E37000030,2017,2014,4.5,aps_econ_active_stem_density_data,STEM employee density,Percentage,South East
E37000030,2017,2015,4.8,aps_econ_active_stem_density_data,STEM employee density,Percentage,South East
E37000030,2017,2016,4.3,aps_econ_active_stem_density_data,STEM employee density,Percentage,South East
E37000030,2017,2017,4.3,aps_econ_active_stem_density_data,STEM employee density,Percentage,South East
E37000030,2017,2018,4.8,aps_econ_active_stem_density_data,STEM employee density,Percentage,South East
E37000041,2017,2013,5.5,aps_econ_active_stem_density_data,STEM employee density,Percentage,South East Midlands
E37000041,2017,2014,5.7,aps_econ_active_stem_density_data,STEM employee density,Percentage,South East Midlands
E37000041,2017,2015,5.3,aps_econ_active_stem_density_data,STEM employee density,Percentage,South East Midlands
E37000041,2017,2016,6.4,aps_econ_active_stem_density_data,STEM employee density,Percentage,South East Midlands
E37000041,2017,2017,6.1,aps_econ_active_stem_density_data,STEM employee density,Percentage,South East Midlands
E37000041,2017,2018,6.3,aps_econ_active_stem_density_data,STEM employee density,Percentage,South East Midlands
E37000032,2017,2013,4.6,aps_econ_active_stem_density_data,STEM employee density,Percentage,Stoke-on-Trent and Staffordshire
E37000032,2017,2014,3.5,aps_econ_active_stem_density_data,STEM employee density,Percentage,Stoke-on-Trent and Staffordshire
E37000032,2017,2015,4.1,aps_econ_active_stem_density_data,STEM employee density,Percentage,Stoke-on-Trent and Staffordshire
E37000032,2017,2016,4.0,aps_econ_active_stem_density_data,STEM employee density,Percentage,Stoke-on-Trent and Staffordshire
E37000032,2017,2017,4.0,aps_econ_active_stem_density_data,STEM employee density,Percentage,Stoke-on-Trent and Staffordshire
E37000032,2017,2018,5.1,aps_econ_active_stem_density_data,STEM employee density,Percentage,Stoke-on-Trent and Staffordshire
E37000033,2017,2013,6.4,aps_econ_active_stem_density_data,STEM employee density,Percentage,Swindon and Wiltshire
E37000033,2017,2014,7.0,aps_econ_active_stem_density_data,STEM employee density,Percentage,Swindon and Wiltshire
E37000033,2017,2015,6.5,aps_econ_active_stem_density_data,STEM employee density,Percentage,Swindon and Wiltshire
E37000033,2017,2016,6.5,aps_econ_active_stem_density_data,STEM employee density,Percentage,Swindon and Wiltshire
E37000033,2017,2017,6.0,aps_econ_active_stem_density_data,STEM employee density,Percentage,Swindon and Wiltshire
E37000033,2017,2018,4.7,aps_econ_active_stem_density_data,STEM employee density,Percentage,Swindon and Wiltshire
E37000034,2017,2013,4.5,aps_econ_active_stem_density_data,STEM employee density,Percentage,Tees Valley
E37000034,2017,2014,3.7,aps_econ_active_stem_density_data,STEM employee density,Percentage,Tees Valley
E37000034,2017,2015,3.8,aps_econ_active_stem_density_data,STEM employee density,Percentage,Tees Valley
E37000034,2017,2016,4.6,aps_econ_active_stem_density_data,STEM employee density,Percentage,Tees Valley
E37000034,2017,2017,4.2,aps_econ_active_stem_density_data,STEM employee density,Percentage,Tees Valley
E37000034,2017,2018,4.3,aps_econ_active_stem_density_data,STEM employee density,Percentage,Tees Valley
E37000035,2017,2013,9.6,aps_econ_active_stem_density_data,STEM employee density,Percentage,Thames Valley Berkshire
E37000035,2017,2014,10.5,aps_econ_active_stem_density_data,STEM employee density,Percentage,Thames Valley Berkshire
E37000035,2017,2015,11.1,aps_econ_active_stem_density_data,STEM employee density,Percentage,Thames Valley Berkshire
E37000035,2017,2016,12.2,aps_econ_active_stem_density_data,STEM employee density,Percentage,Thames Valley Berkshire
