NUTS_CODE,NUTS_BN_CODE
DE2,710
DE2,710
DE2,710
DE2,710
DE2,710
DE2,710
ES61,710
DE21,710
DE21,710
DE21,710
DE21,710
DE21,710
DE21,710
DE21,710
DE21,710
DE21,710
DE21,710
DE21,710
DE21,710
ES618,710
DE219,710
DE219,710
DE219,710
DE219,710
DE219,710
DE219,710
DE219,710
DE219,710
DE219,710
DE219,710
DE219,710
DE219,710
DE,711
DE,711
DE,711
DE,711
DE,711
DE2,711
DE2,711
DE2,711
DE2,711
DE2,711
DE21,711
DE21,711
DE21,711
DE21,711
DE21,711
DE21A,711
DE21A,711
DE21A,711
DE21A,711
DE21A,711
TR,712
DE,712
DE,712
DE,712
DE,712
DE,712
TRC,712
DE2,712
DE2,712
DE2,712
DE2,712
DE2,712
TRC2,712
DE21,712
DE21,712
DE21,712
DE21,712
DE21,712
TRC22,712
DE21B,712
DE21B,712
DE21B,712
DE21B,712
DE21B,712
ES,713
DE,713
DE,713
DE,713
DE,713
DE,713
ES6,713
DE2,713
DE2,713
DE2,713
DE2,713
DE2,713
ES61,713
DE21,713
DE21,713
DE21,713
DE21,713
DE21,713
ES615,713
DE21C,713
DE21C,713
DE21C,713
DE21C,713
DE21C,713
DE,714
DE,714
DE,714
DE2,714
DE2,714
DE2,714
DE21,714
DE21,714
DE21,714
DE21D,714
DE21D,714
DE21D,714
PT,715
DE,715
DE,715
DE,715
DE,715
DE,715
DE,715
DE,715
DE,715
PT1,715
DE2,715
DE2,715
DE2,715
DE2,715
DE2,715
DE2,715
DE2,715
DE2,715
PT18,715
DE21,715
DE21,715
DE21,715
DE21,715
DE21,715
DE21,715
DE21,715
DE21,715
PT184,715
DE21E,715
DE21E,715
DE21E,715
DE21E,715
DE21E,715
DE21E,715
DE21E,715
DE21E,715
ES,716
DE,716
DE,716
DE,716
ES6,716
DE2,716
DE2,716
DE2,716
ES61,716
DE21,716
DE21,716
DE21,716
ES615,716
DE21F,716
DE21F,716
DE21F,716
TR,717
DE,717
DE,717
DE,717
DE,717
DE,717
DE,717
TRC,717
DE2,717
DE2,717
DE2,717
DE2,717
DE2,717
DE2,717
TRC1,717
DE21,717
DE21,717
DE21,717
DE21,717
DE21,717
DE21,717
TRC12,717
DE21G,717
DE21G,717
DE21G,717
DE21G,717
DE21G,717
DE21G,717
EL,718
DE,718
DE,718
EL3,718
DE2,718
DE2,718
EL30,718
DE21,718
DE21,718
EL306,718
DE21H,718
DE21H,718
DE,719
DE,719
DE,719
DE,719
DE,719
DE,719
DE2,719
DE2,719
DE2,719
DE2,719
DE2,719
DE2,719
DE21,719
DE21,719
DE21,719
DE21,719
DE21,719
DE21,719
DE21I,719
DE21I,719
DE21I,719
DE21I,719
DE21I,719
DE21I,719
PT,720
DE,720
DE,720
PT1,720
DE2,720
DE2,720
PT18,720
DE21,720
DE21,720
PT184,720
DE21J,720
DE21J,720
TR,721
DE,721
DE,721
DE,721
DE,721
DE,721
DE,721
TR6,721
DE2,721
DE2,721
DE2,721
DE2,721
DE2,721
DE2,721
TR63,721
DE21,721
DE21,721
DE21,721
DE21,721
DE21,721
DE21,721
TR632,721
DE21K,721
DE21K,721
DE21K,721
DE21K,721
DE21K,721
DE21K,721
DE,722
DE,722
DE2,722
DE2,722
DE21,722
DE21,722
DE21L,722
DE21L,722
TR,724
DE,724
DE,724
DE,724
TR3,724
DE2,724
DE2,724
DE2,724
TR33,724
DE21,724
DE21,724
DE21,724
TR331,724
DE21N,724
DE21N,724
DE21N,724
TR,725
DE,725
DE,725
TRC,725
DE2,725
DE2,725
TRC3,725
DE22,725
DE22,725
TRC34,725
DE221,725
DE221,725
TR,726
DE,726
DE,726
TRC,726
DE2,726
DE2,726
TRC3,726
DE22,726
DE22,726
TRC34,726
DE222,726
DE222,726
EL,727
DE,727
DE,727
EL6,727
DE2,727
DE2,727
EL64,727
DE22,727
DE22,727
EL641,727
DE223,727
DE223,727
EL,728
DE,728
DE,728
DE,728
DE,728
DE,728
DE,728
DE,728
DE,728
EL6,728
DE2,728
DE2,728
DE2,728
DE2,728
DE2,728
DE2,728
DE2,728
DE2,728
EL64,728
DE22,728
DE22,728
DE22,728
DE22,728
DE22,728
DE22,728
DE22,728
DE22,728
EL641,728
DE224,728
DE224,728
DE224,728
DE224,728
DE224,728
DE224,728
DE224,728
DE224,728
DE,729
DE,729
DE,729
DE,729
DE2,729
DE2,729
DE2,729
DE2,729
DE22,729
DE22,729
DE22,729
DE22,729
DE225,729
DE225,729
DE225,729
DE225,729
TR,730
DE,730
DE,730
DE,730
DE,730
TR3,730
DE2,730
DE2,730
DE2,730
DE2,730
TR33,730
DE22,730
DE22,730
DE22,730
DE22,730
TR331,730
DE226,730
DE226,730
DE226,730
DE226,730
DE,731
DE,731
DE,731
DE,731
DE,731
DE2,731
DE2,731
DE2,731
DE2,731
DE2,731
DE22,731
DE22,731
DE22,731
DE22,731
DE22,731
DE227,731
DE227,731
DE227,731
DE227,731
DE227,731
DE,732
DE,732
DE,732
DE2,732
DE2,732
DE2,732
DE22,732
DE22,732
DE22,732
DE228,732
DE228,732
DE228,732
TR,733
DE,733
DE,733
TRC,733
DE2,733
DE2,733
TRC2,733
DE22,733
DE22,733
TRC22,733
DE229,733
DE229,733
DE,734
DE,734
DE2,734
DE2,734
DE22,734
DE22,734
DE22A,734
DE22A,734
DE,735
DE,735
DE,735
DE,735
DE2,735
DE2,735
DE2,735
DE2,735
DE22,735
DE22,735
DE22,735
DE22,735
DE22B,735
DE22B,735
DE22B,735
DE22B,735
DE,737
DE,737
DE2,737
DE2,737
DE23,737
DE23,737
DE231,737
DE231,737
DE,738
DE,738
DE2,738
DE2,738
DE23,738
DE23,738
DE232,738
DE232,738
DE,739
DE,739
DE2,739
DE2,739
DE23,739
DE23,739
DE233,739
DE233,739
DE,740
DE,740
DE,740
DE,740
DE,740
DE,740
DE,740
DE,740
DE,740
DE2,740
DE2,740
DE2,740
DE2,740
DE2,740
DE2,740
DE2,740
DE2,740
DE2,740
DE23,740
DE23,740
DE23,740
DE23,740
DE23,740
DE23,740
DE23,740
DE23,740
DE23,740
DE234,740
DE234,740
DE234,740
DE234,740
DE234,740
DE234,740
DE234,740
DE234,740
DE234,740
PT,741
DE,741
DE,741
PT1,741
DE2,741
DE2,741
PT18,741
DE23,741
DE23,741
PT184,741
DE235,741
DE235,741
DE,742
DE,742
DE,742
DE,742
DE,742
DE,742
DE,742
DE2,742
DE2,742
DE2,742
DE2,742
DE2,742
DE2,742
DE2,742
DE23,742
DE23,742
DE23,742
DE23,742
DE23,742
DE23,742
DE23,742
DE236,742
DE236,742
DE236,742
DE236,742
DE236,742
DE236,742
DE236,742
PT,743
DE,743
DE,743
DE,743
DE,743
DE,743
PT1,743
DE2,743
DE2,743
DE2,743
DE2,743
DE2,743
PT18,743
DE23,743
DE23,743
DE23,743
DE23,743
DE23,743
PT187,743
DE237,743
DE237,743
DE237,743
DE237,743
DE237,743
DE,744
DE,744
DE2,744
DE2,744
DE23,744
DE23,744
DE238,744
DE238,744
PT,746
DE,746
DE,746
DE,746
DE,746
PT1,746
DE2,746
DE2,746
DE2,746
DE2,746
PT18,746
DE23,746
DE23,746
DE23,746
DE23,746
PT187,746
DE23A,746
DE23A,746
DE23A,746
DE23A,746
DE,747
DE,747
DE2,747
DE2,747
DE24,747
DE24,747
DE241,747
DE241,747
DE,748
DE,748
DE,748
DE,748
DE,748
DE,748
DE,748
DE,748
DE2,748
DE2,748
DE2,748
DE2,748
DE2,748
DE2,748
DE2,748
DE2,748
DE24,748
DE24,748
DE24,748
DE24,748
DE24,748
DE24,748
DE24,748
DE24,748
DE242,748
DE242,748
DE242,748
DE242,748
DE242,748
DE242,748
DE242,748
DE242,748
DE,749
DE,749
DE2,749
DE2,749
DE24,749
DE24,749
DE243,749
DE243,749
DE,750
DE,750
DE2,750
DE2,750
DE24,750
DE24,750
DE244,750
DE244,750
DE,751
DE,751
DE,751
DE,751
DE,751
DE,751
DE,751
DE,751
DE,751
DE,751
DE,751
DE,751
DE,751
DE2,751
DE2,751
DE2,751
DE2,751
DE2,751
DE2,751
DE2,751
DE2,751
DE2,751
DE2,751
DE2,751
DE2,751
DE2,751
DE24,751
DE24,751
DE24,751
DE24,751
DE24,751
DE24,751
DE24,751
DE24,751
DE24,751
DE24,751
DE24,751
DE24,751
DE24,751
DE245,751
DE245,751
DE245,751
DE245,751
DE245,751
DE245,751
DE245,751
DE245,751
DE245,751
DE245,751
DE245,751
DE245,751
DE245,751
EL,752
DE,752
DE,752
DE,752
DE,752
DE,752
DE,752
DE,752
DE,752
EL6,752
DE2,752
DE2,752
DE2,752
DE2,752
DE2,752
DE2,752
DE2,752
DE2,752
EL64,752
DE24,752
DE24,752
DE24,752
DE24,752
DE24,752
DE24,752
DE24,752
DE24,752
EL641,752
DE246,752
DE246,752
DE246,752
DE246,752
DE246,752
DE246,752
DE246,752
DE246,752
DE,753
DE,753
DE,753
DE,753
DE,753
DE,753
DE,753
DE2,753
DE2,753
DE2,753
DE2,753
DE2,753
DE2,753
DE2,753
DE24,753
DE24,753
DE24,753
DE24,753
DE24,753
DE24,753
DE24,753
DE247,753
DE247,753
DE247,753
DE247,753
DE247,753
DE247,753
DE247,753
TR,754
DE,754
DE,754
TR7,754
DE2,754
DE2,754
TR72,754
BG32,594
BG32,594
BG32,594
BG32,594
BG32,594
BG32,594
BG32,594
BG32,594
BG32,594
BG321,594
BG321,594
BG321,594
BG321,594
BG321,594
BG321,594
BG321,594
BG321,594
BG321,594
TR,595
BG,595
BG,595
TRB,595
BG3,595
BG3,595
TRB2,595
BG32,595
BG32,595
TRB24,595
BG322,595
BG322,595
BG,596
BG,596
BG,596
BG,596
BG,596
BG,596
BG,596
BG,596
BG3,596
BG3,596
BG3,596
BG3,596
BG3,596
BG3,596
BG3,596
BG3,596
BG32,596
BG32,596
BG32,596
BG32,596
BG32,596
BG32,596
BG32,596
BG32,596
BG323,596
BG323,596
BG323,596
BG323,596
BG323,596
BG323,596
BG323,596
BG323,596
BG,597
BG,597
BG,597
BG,597
BG,597
BG,597
BG,597
BG,597
BG,597
BG3,597
BG3,597
BG3,597
BG3,597
BG3,597
BG3,597
BG3,597
BG3,597
BG3,597
BG32,597
BG32,597
BG32,597
BG32,597
BG32,597
BG32,597
BG32,597
BG32,597
BG32,597
BG324,597
BG324,597
BG324,597
BG324,597
BG324,597
BG324,597
BG324,597
BG324,597
BG324,597
TR,598
BG,598
BG,598
BG,598
BG,598
BG,598
BG,598
BG,598
BG,598
BG,598
TR6,598
BG3,598
BG3,598
BG3,598
BG3,598
BG3,598
BG3,598
BG3,598
BG3,598
BG3,598
TR61,598
BG32,598
BG32,598
BG32,598
BG32,598
BG32,598
BG32,598
BG32,598
BG32,598
BG32,598
TR613,598
BG325,598
BG325,598
BG325,598
BG325,598
BG325,598
BG325,598
BG325,598
BG325,598
BG325,598
EL,599
BG,599
BG,599
BG,599
BG,599
BG,599
EL6,599
BG3,599
BG3,599
BG3,599
BG3,599
BG3,599
EL65,599
BG33,599
BG33,599
BG33,599
BG33,599
BG33,599
EL651,599
BG331,599
BG331,599
BG331,599
BG331,599
BG331,599
IT,600
BG,600
BG,600
BG,600
BG,600
ITG,600
BG3,600
BG3,600
BG3,600
BG3,600
ITG1,600
BG33,600
BG33,600
BG33,600
BG33,600
ITG16,600
BG332,600
BG332,600
BG332,600
BG332,600
BG,601
BG,601
BG,601
BG,601
BG,601
BG3,601
BG3,601
BG3,601
BG3,601
BG3,601
BG33,601
BG33,601
BG33,601
BG33,601
BG33,601
BG333,601
BG333,601
BG333,601
BG333,601
BG333,601
BG,602
BG,602
BG3,602
BG3,602
BG33,602
BG33,602
BG334,602
BG334,602
BG,603
BG,603
BG,603
BG,603
BG3,603
BG3,603
BG3,603
BG3,603
BG34,603
BG34,603
BG34,603
BG34,603
BG341,603
BG341,603
BG341,603
BG341,603
EL,604
BG,604
BG,604
BG,604
EL6,604
BG3,604
BG3,604
BG3,604
EL65,604
BG34,604
BG34,604
BG34,604
EL652,604
BG342,604
BG342,604
BG342,604
BG,605
BG,605
BG,605
BG,605
BG3,605
BG3,605
BG3,605
BG3,605
BG34,605
BG34,605
BG34,605
BG34,605
BG343,605
BG343,605
BG343,605
BG343,605
EL,606
BG,606
BG,606
BG,606
BG,606
BG,606
BG,606
BG,606
BG,606
EL6,606
BG3,606
BG3,606
BG3,606
BG3,606
BG3,606
BG3,606
BG3,606
BG3,606
EL65,606
BG34,606
BG34,606
BG34,606
BG34,606
BG34,606
BG34,606
BG34,606
BG34,606
EL651,606
BG344,606
BG344,606
BG344,606
BG344,606
BG344,606
BG344,606
BG344,606
BG344,606
EL,607
BG,607
BG,607
BG,607
EL6,607
BG4,607
BG4,607
BG4,607
EL65,607
BG41,607
BG41,607
BG41,607
EL651,607
BG411,607
BG411,607
BG411,607
BG,608
BG,608
BG,608
BG,608
BG,608
BG,608
BG,608
BG,608
BG4,608
BG4,608
BG4,608
BG4,608
BG4,608
BG4,608
BG4,608
BG4,608
BG41,608
BG41,608
BG41,608
BG41,608
BG41,608
BG41,608
BG41,608
BG41,608
BG412,608
BG412,608
BG412,608
BG412,608
BG412,608
BG412,608
BG412,608
BG412,608
BG,609
BG,609
BG,609
BG,609
BG,609
BG,609
BG,609
BG,609
BG,609
BG4,609
BG4,609
BG4,609
BG4,609
BG4,609
BG4,609
BG4,609
BG4,609
BG4,609
BG41,609
BG41,609
BG41,609
BG41,609
BG41,609
BG41,609
BG41,609
BG41,609
BG41,609
BG413,609
BG413,609
BG413,609
BG413,609
BG413,609
BG413,609
BG413,609
BG413,609
BG413,609
BG,610
BG,610
BG,610
BG,610
BG,610
BG4,610
BG4,610
BG4,610
BG4,610
BG4,610
BG41,610
BG41,610
BG41,610
BG41,610
BG41,610
BG414,610
BG414,610
BG414,610
BG414,610
BG414,610
BG,611
BG,611
BG,611
BG,611
BG4,611
BG4,611
BG4,611
BG4,611
BG41,611
BG41,611
BG41,611
BG41,611
BG415,611
BG415,611
BG415,611
BG415,611
IT,612
BG,612
BG,612
BG,612
BG,612
ITG,612
BG4,612
BG4,612
BG4,612
BG4,612
ITG1,612
BG42,612
BG42,612
BG42,612
BG42,612
ITG16,612
BG421,612
BG421,612
BG421,612
BG421,612
IT,613
BG,613
BG,613
BG,613
BG,613
BG,613
ITG,613
BG4,613
BG4,613
BG4,613
BG4,613
BG4,613
ITG1,613
BG42,613
BG42,613
BG42,613
BG42,613
BG42,613
ITG16,613
BG422,613
BG422,613
BG422,613
BG422,613
BG422,613
BG,614
BG4,614
BG42,614
BG423,614
BG,615
BG,615
BG,615
BG,615
BG,615
BG4,615
BG4,615
BG4,615
BG4,615
BG4,615
BG42,615
BG42,615
BG42,615
BG42,615
BG42,615
BG424,615
BG424,615
BG424,615
BG424,615
BG424,615
BG,616
BG,616
BG,616
BG,616
BG4,616
BG4,616
BG4,616
BG4,616
BG42,616
BG42,616
BG42,616
BG42,616
BG425,616
BG425,616
BG425,616
BG425,616
ES,617
CH,617
CH,617
CH,617
CH,617
CH,617
CH,617
CH,617
CH,617
CH,617
CH,617
CH,617
CH,617
CH,617
CH,617
CH,617
CH,617
CH,617
CH,617
CH,617
CH,617
CH,617
CH,617
CH,617
CH,617
CH,617
CH,617
CH,617
ES6,617
CH0,617
CH0,617
CH0,617
CH0,617
CH0,617
CH0,617
CH0,617
CH0,617
CH0,617
CH0,617
CH0,617
CH0,617
CH0,617
CH0,617
CH0,617
CH0,617
CH0,617
CH0,617
CH0,617
CH0,617
CH0,617
CH0,617
CH0,617
CH0,617
CH0,617
CH0,617
CH0,617
ES62,617
CH01,617
CH01,617
CH01,617
CH01,617
CH01,617
CH01,617
CH01,617
CH01,617
CH01,617
CH01,617
CH01,617
CH01,617
CH01,617
CH01,617
CH01,617
CH01,617
CH01,617
CH01,617
CH01,617
CH01,617
CH01,617
CH01,617
CH01,617
CH01,617
CH01,617
CH01,617
CH01,617
ES620,617
CH011,617
CH011,617
CH011,617
CH011,617
CH011,617
CH011,617
CH011,617
CH011,617
CH011,617
CH011,617
CH011,617
CH011,617
CH011,617
CH011,617
CH011,617
CH011,617
CH011,617
CH011,617
CH011,617
CH011,617
CH011,617
CH011,617
CH011,617
CH011,617
CH011,617
CH011,617
CH011,617
CH,618
CH,618
CH,618
CH,618
CH,618
CH,618
CH,618
CH,618
CH,618
CH,618
CH0,618
CH0,618
CH0,618
CH0,618
CH0,618
CH0,618
CH0,618
CH0,618
CH0,618
CH0,618
CH01,618
CH01,618
CH01,618
CH01,618
CH01,618
CH01,618
CH01,618
CH01,618
CH01,618
CH01,618
CH012,618
CH012,618
CH012,618
CH012,618
CH012,618
CH012,618
CH012,618
CH012,618
CH012,618
CH012,618
CH,619
CH,619
CH,619
CH,619
CH0,619
CH0,619
CH0,619
CH0,619
CH01,619
CH01,619
CH01,619
CH01,619
CH013,619
CH013,619
CH013,619
CH013,619
ES,620
CH,620
CH,620
CH,620
CH,620
CH,620
CH,620
CH,620
CH,620
CH,620
CH,620
CH,620
CH,620
CH,620
CH,620
CH,620
CH,620
CH,620
CH,620
CH,620
CH,620
CH,620
ES6,620
CH0,620
CH0,620
CH0,620
CH0,620
CH0,620
CH0,620
CH0,620
CH0,620
CH0,620
CH0,620
CH0,620
CH0,620
CH0,620
CH0,620
CH0,620
CH0,620
CH0,620
CH0,620
CH0,620
CH0,620
CH0,620
ES61,620
CH02,620
CH02,620
CH02,620
CH02,620
CH02,620
CH02,620
CH02,620
CH02,620
CH02,620
CH02,620
CH02,620
CH02,620
CH02,620
CH02,620
CH02,620
CH02,620
CH02,620
CH02,620
CH02,620
CH02,620
CH02,620
ES614,620
CH021,620
CH021,620
CH021,620
CH021,620
CH021,620
CH021,620
CH021,620
CH021,620
CH021,620
CH021,620
CH021,620
CH021,620
CH021,620
CH021,620
CH021,620
CH021,620
CH021,620
CH021,620
CH021,620
CH021,620
CH021,620
ES,621
CH,621
CH,621
ES6,621
CH0,621
CH0,621
ES62,621
CH02,621
CH02,621
ES620,621
CH022,621
CH022,621
CH,622
CH,622
CH,622
CH,622
CH,622
CH,622
CH,622
CH,622
CH,622
CH,622
CH,622
CH0,622
CH0,622
CH0,622
CH0,622
CH0,622
CH0,622
CH0,622
CH0,622
CH0,622
CH0,622
CH0,622
CH02,622
CH02,622
CH02,622
CH02,622
CH02,622
CH02,622
CH02,622
CH02,622
CH02,622
CH02,622
CH02,622
CH023,622
CH023,622
CH023,622
CH023,622
CH023,622
CH023,622
CH023,622
CH023,622
CH023,622
CH023,622
CH023,622
EL,623
CH,623
CH,623
EL3,623
CH0,623
CH0,623
EL30,623
CH02,623
CH02,623
EL305,623
CH024,623
CH024,623
TR,624
CH,624
CH,624
CH,624
CH,624
CH,624
CH,624
TRC,624
CH0,624
CH0,624
CH0,624
CH0,624
CH0,624
CH0,624
TRC3,624
CH02,624
CH02,624
CH02,624
CH02,624
CH02,624
CH02,624
TRC34,624
CH025,624
CH025,624
CH025,624
CH025,624
CH025,624
CH025,624
TR,625
CH,625
CH,625
CH,625
CH,625
TRC,625
CH0,625
CH0,625
CH0,625
CH0,625
TRC1,625
CH03,625
CH03,625
CH03,625
CH03,625
TRC12,625
CH031,625
CH031,625
CH031,625
CH031,625
CH,626
CH,626
CH,626
CH,626
CH,626
CH0,626
CH0,626
CH0,626
CH0,626
CH0,626
CH03,626
CH03,626
CH03,626
CH03,626
CH03,626
CH032,626
CH032,626
CH032,626
CH032,626
CH032,626
IT,627
CH,627
CH,627
CH,627
CH,627
CH,627
CH,627
CH,627
ITG,627
CH0,627
CH0,627
CH0,627
CH0,627
CH0,627
CH0,627
CH0,627
ITG1,627
CH03,627
CH03,627
CH03,627
CH03,627
CH03,627
CH03,627
CH03,627
ITG17,627
CH033,627
CH033,627
CH033,627
CH033,627
CH033,627
CH033,627
CH033,627
ES,628
CH,628
CH,628
CH,628
CH,628
CH,628
CH,628
CH,628
CH,628
CH,628
CH,628
CH,628
CH,628
ES6,628
CH0,628
CH0,628
CH0,628
CH0,628
CH0,628
CH0,628
CH0,628
CH0,628
CH0,628
CH0,628
CH0,628
CH0,628
ES61,628
CH04,628
CH04,628
CH04,628
CH04,628
CH04,628
CH04,628
CH04,628
CH04,628
CH04,628
CH04,628
CH04,628
CH04,628
ES618,628
CH040,628
CH040,628
CH040,628
CH040,628
CH040,628
CH040,628
CH040,628
CH040,628
CH040,628
CH040,628
CH040,628
CH040,628
CH,629
CH,629
CH,629
CH,629
CH,629
CH0,629
CH0,629
CH0,629
CH0,629
CH0,629
CH05,629
CH05,629
CH05,629
CH05,629
CH05,629
CH051,629
CH051,629
CH051,629
CH051,629
CH051,629
CH,630
CH,630
CH,630
CH,630
CH,630
CH,630
CH,630
CH,630
CH,630
CH,630
CH,630
CH0,630
CH0,630
CH0,630
CH0,630
CH0,630
CH0,630
CH0,630
CH0,630
CH0,630
CH0,630
CH0,630
CH05,630
CH05,630
CH05,630
CH05,630
CH05,630
CH05,630
CH05,630
CH05,630
CH05,630
CH05,630
CH05,630
CH052,630
CH052,630
CH052,630
CH052,630
CH052,630
CH052,630
CH052,630
CH052,630
CH052,630
CH052,630
CH052,630
CH,631
CH,631
CH,631
CH,631
CH,631
CH,631
CH,631
CH,631
CH,631
CH,631
CH,631
CH0,631
CH0,631
CH0,631
CH0,631
CH0,631
CH0,631
CH0,631
CH0,631
CH0,631
CH0,631
CH0,631
CH05,631
CH05,631
CH05,631
CH05,631
CH05,631
CH05,631
CH05,631
CH05,631
CH05,631
CH05,631
CH05,631
CH053,631
CH053,631
CH053,631
CH053,631
CH053,631
CH053,631
CH053,631
CH053,631
CH053,631
CH053,631
CH053,631
EL,632
CH,632
CH,632
CH,632
EL3,632
CH0,632
CH0,632
CH0,632
EL30,632
CH05,632
CH05,632
CH05,632
EL304,632
CH054,632
CH054,632
CH054,632
CH,633
CH,633
CH,633
CH,633
CH,633
CH,633
CH,633
CH,633
CH,633
CH,633
CH0,633
CH0,633
CH0,633
CH0,633
CH0,633
CH0,633
CH0,633
CH0,633
CH0,633
CH0,633
CH05,633
CH05,633
CH05,633
CH05,633
CH05,633
CH05,633
CH05,633
CH05,633
CH05,633
CH05,633
CH055,633
CH055,633
CH055,633
CH055,633
CH055,633
CH055,633
CH055,633
CH055,633
CH055,633
CH055,633
CH,634
CH,634
CH,634
CH,634
CH,634
CH,634
CH,634
CH,634
CH,634
CH0,634
CH0,634
CH0,634
CH0,634
CH0,634
CH0,634
CH0,634
CH0,634
CH0,634
CH05,634
CH05,634
CH05,634
CH05,634
CH05,634
CH05,634
CH05,634
CH05,634
CH05,634
CH056,634
CH056,634
CH056,634
CH056,634
CH056,634
CH056,634
CH056,634
CH056,634
CH056,634
EL,635
CH,635
CH,635
CH,635
CH,635
CH,635
EL6,635
CH0,635
CH0,635
CH0,635
CH0,635
CH0,635
EL63,635
CH05,635
CH05,635
CH05,635
CH05,635
CH05,635
EL633,635
CH057,635
CH057,635
CH057,635
CH057,635
CH057,635
IT,636
CH,636
CH,636
CH,636
CH,636
CH,636
ITG,636
CH0,636
CH0,636
CH0,636
CH0,636
CH0,636
ITG1,636
CH06,636
CH06,636
CH06,636
CH06,636
CH06,636
ITG17,636
CH061,636
CH061,636
CH061,636
CH061,636
CH061,636
CH,637
CH,637
CH,637
CH,637
CH,637
CH0,637
CH0,637
CH0,637
CH0,637
CH0,637
CH06,637
CH06,637
CH06,637
CH06,637
CH06,637
CH062,637
CH062,637
CH062,637
CH062,637
CH062,637
CH,638
CH,638
CH0,638
CH0,638
CH06,638
CH06,638
CH063,638
CH063,638
CH,639
CH,639
CH,639
CH,639
CH0,639
CH0,639
CH0,639
CH0,639
CH06,639
CH06,639
CH06,639
CH06,639
CH064,639
CH064,639
CH064,639
CH064,639
EL,641
EL3,641
EL30,641
EL305,641
EL,642
CH,642
CH,642
CH,642
CH,642
CH,642
CH,642
CH,642
EL3,642
CH0,642
CH0,642
CH0,642
CH0,642
CH0,642
CH0,642
CH0,642
EL30,642
CH07,642
CH07,642
CH07,642
CH07,642
CH07,642
CH07,642
CH07,642
EL307,642
CH070,642
CH070,642
CH070,642
CH070,642
CH070,642
CH070,642
CH070,642
EL,643
CY,643
CY,643
EL3,643
CY0,643
CY0,643
EL30,643
CY00,643
CY00,643
EL304,643
CY000,643
CY000,643
EL,644
CZ,644
CZ,644
EL3,644
CZ0,644
CZ0,644
EL30,644
CZ01,644
CZ01,644
EL304,644
CZ010,644
CZ010,644
CZ,645
CZ,645
CZ,645
CZ,645
CZ,645
CZ,645
CZ,645
CZ,645
CZ,645
CZ,645
CZ,645
CZ,645
CZ,645
CZ0,645
CZ0,645
CZ0,645
CZ0,645
CZ0,645
CZ0,645
CZ0,645
CZ0,645
CZ0,645
CZ0,645
CZ0,645
CZ0,645
CZ0,645
CZ02,645
CZ02,645
CZ02,645
CZ02,645
CZ02,645
CZ02,645
CZ02,645
CZ02,645
CZ02,645
CZ02,645
CZ02,645
CZ02,645
CZ02,645
CZ020,645
CZ020,645
CZ020,645
CZ020,645
CZ020,645
CZ020,645
CZ020,645
CZ020,645
CZ020,645
CZ020,645
CZ020,645
CZ020,645
CZ020,645
CZ,646
CZ,646
CZ,646
CZ,646
CZ0,646
CZ0,646
CZ0,646
CZ0,646
CZ03,646
CZ03,646
CZ03,646
CZ03,646
CZ031,646
CZ031,646
CZ031,646
CZ031,646
CZ,647
CZ,647
CZ,647
CZ,647
CZ,647
CZ,647
CZ,647
CZ,647
CZ,647
CZ,647
CZ0,647
CZ0,647
CZ0,647
CZ0,647
CZ0,647
CZ0,647
CZ0,647
CZ0,647
CZ0,647
CZ0,647
CZ03,647
CZ03,647
CZ03,647
CZ03,647
CZ03,647
CZ03,647
CZ03,647
CZ03,647
CZ03,647
CZ03,647
CZ032,647
CZ032,647
CZ032,647
CZ032,647
CZ032,647
CZ032,647
CZ032,647
CZ032,647
CZ032,647
CZ032,647
CZ,648
CZ,648
CZ,648
CZ,648
CZ,648
CZ,648
CZ,648
CZ,648
CZ0,648
CZ0,648
CZ0,648
CZ0,648
CZ0,648
CZ0,648
CZ0,648
CZ0,648
CZ04,648
CZ04,648
CZ04,648
CZ04,648
CZ04,648
CZ04,648
CZ04,648
CZ04,648
CZ041,648
CZ041,648
CZ041,648
CZ041,648
CZ041,648
CZ041,648
CZ041,648
CZ041,648
EL,649
CZ,649
CZ,649
CZ,649
CZ,649
CZ,649
CZ,649
CZ,649
EL3,649
CZ0,649
CZ0,649
CZ0,649
CZ0,649
CZ0,649
CZ0,649
CZ0,649
EL30,649
CZ04,649
CZ04,649
CZ04,649
CZ04,649
CZ04,649
CZ04,649
CZ04,649
EL307,649
CZ042,649
CZ042,649
CZ042,649
CZ042,649
CZ042,649
CZ042,649
CZ042,649
EL,650
CZ,650
CZ,650
CZ,650
CZ,650
EL3,650
CZ0,650
CZ0,650
CZ0,650
CZ0,650
EL30,650
CZ05,650
CZ05,650
CZ05,650
CZ05,650
EL307,650
CZ051,650
CZ051,650
CZ051,650
CZ051,650
CZ,651
CZ,651
