year,nuts_id,nuts_year_spec,total_ukri_funding
2019,UKH34,2016,364546.23
2019,UKH35,2016,265643.42
2019,UKH36,2016,74165.5
2019,UKI31,2016,443901.67
2019,UKI32,2016,594029.84
2019,UKI33,2016,301399.79
2019,UKI34,2016,163981.5
2019,UKI41,2016,559695.03
2019,UKI42,2016,254252.64
2019,UKI43,2016,336052.01
2019,UKI44,2016,315253.99
2019,UKI45,2016,249292.18
2019,UKI51,2016,339714.33
2019,UKI52,2016,536095.86
2019,UKI54,2016,346807.0
2019,UKI62,2016,331068.0
2019,UKI63,2016,38679.93
2019,UKI71,2016,103885.18
2019,UKI72,2016,449664.0
2019,UKI73,2016,539655.15
2019,UKI74,2016,173099.28
2019,UKI75,2016,331416.33
2019,UKJ11,2016,371478.32
2019,UKJ12,2016,102510.09
2019,UKJ13,2016,393077.11
2019,UKJ14,2016,494473.29
2019,UKJ21,2016,350404.2
2019,UKJ22,2016,235923.06
2019,UKJ25,2016,344671.56
2019,UKJ26,2016,444472.08
2019,UKJ27,2016,83112.0
2019,UKJ28,2016,355600.81
2019,UKJ31,2016,216485.25
2019,UKJ32,2016,253353.33
2019,UKJ36,2016,407791.86
2019,UKJ37,2016,867755.02
2019,UKJ43,2016,336922.36
2019,UKJ44,2016,164433.61
2019,UKJ45,2016,749115.41
2019,UKJ46,2016,306065.7
2019,UKK11,2016,422487.24
2019,UKK12,2016,265982.58
2019,UKK13,2016,231820.66
2019,UKK14,2016,833341.77
2019,UKK15,2016,257042.68
2019,UKK21,2016,74387.44
2019,UKK22,2016,0.0
2019,UKK23,2016,10089.0
2019,UKK30,2016,51239.2
2019,UKK41,2016,227069.6
2019,UKK43,2016,228577.34
2019,UKL11,2016,252667.0
2019,UKL12,2016,176073.7
2019,UKL13,2016,119749.5
2019,UKL14,2016,246645.3
2019,UKL15,2016,113739.77
2019,UKL16,2016,463870.43
2019,UKL17,2016,102193.21
2019,UKL18,2016,453556.05
2019,UKL21,2016,520243.09
2019,UKL22,2016,669208.45
2019,UKL23,2016,331454.0
2019,UKL24,2016,418064.0
2019,UKM50,2016,264573.61
2019,UKM62,2016,28988.87
2019,UKM65,2016,14203557.29
2019,UKM71,2016,292278.29
2019,UKM72,2016,155343.19
2019,UKM73,2016,477049.03
2019,UKM75,2016,343955.62
2019,UKM76,2016,340559.0
2019,UKM77,2016,236773.3
2019,UKM82,2016,463878.91
2019,UKM83,2016,140581.19
2019,UKM84,2016,98043.0
2019,UKN06,2016,200475.56
2019,UKN07,2016,76436.0
2019,UKN12,2016,206211.78
2019,UKN13,2016,162328.0
