year,nuts_id,nuts_year_spec,air_pollution_mean_pm10
2018,UKM72,2016,9.97
2018,UKM73,2016,9.51
2018,UKM75,2016,10.48
2018,UKM76,2016,9.61
2018,UKM77,2016,7.09
2018,UKM78,2016,9.24
2018,UKM81,2016,7.21
2018,UKM82,2016,10.16
2018,UKM83,2016,7.61
2018,UKM84,2016,9.29
2018,UKM91,2016,8.36
2018,UKM92,2016,7.56
2018,UKM93,2016,7.66
2018,UKM94,2016,7.6
2018,UKM95,2016,8.06
2018,UKN06,2016,13.62
2018,UKN07,2016,10.11
2018,UKN08,2016,9.52
2018,UKN09,2016,10.92
2018,UKN10,2016,7.53
2018,UKN11,2016,8.94
2018,UKN12,2016,8.4
2018,UKN13,2016,10.15
2018,UKN14,2016,11.25
2018,UKN15,2016,9.45
2018,UKN16,2016,7.01
